,client_id,district_id,birth_year,birth_day,birth_month,gender,age,disp_id,account_id,type_x,card_id,type_y,date_issue_card,days_issue_card,district_id_acc,freq_description,date_creation_acc,year_acc,month_acc,day_acc,days_creation_acc,loan_id,amount_loan,duration_loan,payments_loan,status_loan,status_description,date_loan,district_name,region,nbr_inhabitants,nbr_muni<499_inh,nbr_muni_500-1999_inh,nbr_muni_2000-9999_inh,nbr_muni>10000_inh,nbr_cities,ratio_urban_inh,average_salary,unemploymant_rate_95,unemploymant_rate_96,nbr_entp_1000_inh,nbr_crimes_95,nbr_crimes_96,trans_amt_total,trans_amt_min,trans_amt_max,trans_number,date_trans_old,days_oldtrans,date_trans_late,days_latetrans,date_balance,latest_balance,avg_balance,household_amount,insurance_amount,leasing_amount,loan_amount,nochar_amount,nbr_orders,order_total_amount
2205,2330,40,1948,17,11,F,51,2330,1920,OWNER,,,,,40,monthly,1996-04-08,1996,4,8,998,,,,,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,536303.5999999996,14.6,29600.0,172,1996-04-08,998,1998-12-31,1,1998-12-31,66226.1,39910.74186046513,3570.0,,,,,1.0,3570.0
2206,2331,42,1957,31,5,F,42,2331,1921,OWNER,,,,,42,monthly,1997-06-27,1997,6,27,553,,,,,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,136317.50000000006,7.6,6700.0,98,1997-06-27,553,1998-12-31,1,1998-12-31,23809.9,17343.340816326523,2309.0,,,,124.0,2.0,2433.0
2207,2332,60,1949,22,12,F,50,2332,1922,OWNER,365.0,classic,1998-06-23,192.0,60,monthly,1996-02-09,1996,2,9,1057,,,,,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,1331629.5000000002,14.6,64900.0,167,1996-02-09,1057,1998-12-31,1,1998-12-31,115427.4,73530.22574850301,,,,,,,
2208,2333,60,1949,12,10,M,50,2333,1922,DISPONENT,,,,,60,monthly,1996-02-09,1996,2,9,1057,,,,,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,1331629.5000000002,14.6,64900.0,167,1996-02-09,1057,1998-12-31,1,1998-12-31,115427.4,73530.22574850301,,,,,,,
2209,2335,66,1934,28,3,F,65,2335,1924,OWNER,366.0,classic,1998-10-09,84.0,66,monthly,1996-05-16,1996,5,16,960,,,,,,,,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,266590.0000000001,14.6,12050.0,130,1996-05-16,960,1998-12-31,1,1998-12-31,69906.8,40815.38615384614,1962.0,,,,,1.0,1962.0
2210,2336,12,1922,17,7,M,77,2336,1925,OWNER,,,,,12,monthly,1993-08-03,1993,8,3,1977,,,,,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,743506.4999999992,14.6,11300.0,302,1993-08-03,1977,1998-12-31,1,1998-12-31,43197.5,26520.345033112582,3860.0,,,,,1.0,3860.0
2211,2337,12,1917,9,4,F,82,2337,1925,DISPONENT,,,,,12,monthly,1993-08-03,1993,8,3,1977,,,,,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,743506.4999999992,14.6,11300.0,302,1993-08-03,1977,1998-12-31,1,1998-12-31,43197.5,26520.345033112582,3860.0,,,,,1.0,3860.0
2212,2338,58,1957,25,7,F,42,2338,1926,OWNER,,,,,37,monthly,1993-01-06,1993,1,6,2186,,,,,,,,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,813970.0999999989,14.0,8500.0,447,1993-01-06,2186,1998-12-31,1,1998-12-31,32623.8,19960.930872483244,2643.0,,,,361.0,2.0,3004.0
2213,2339,58,1956,6,12,M,43,2339,1926,DISPONENT,,,,,37,monthly,1993-01-06,1993,1,6,2186,,,,,,,,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,813970.0999999989,14.0,8500.0,447,1993-01-06,2186,1998-12-31,1,1998-12-31,32623.8,19960.930872483244,2643.0,,,,361.0,2.0,3004.0
2214,2340,42,1953,2,5,M,46,2340,1927,OWNER,,,,,42,monthly,1995-08-04,1995,8,4,1246,,,,,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,264867.3000000001,10.3,8610.0,194,1995-08-04,1246,1998-12-31,1,1998-12-31,28660.6,20590.071134020607,2283.0,,,,,1.0,2283.0
2215,2341,42,1947,13,7,F,52,2341,1927,DISPONENT,,,,,42,monthly,1995-08-04,1995,8,4,1246,,,,,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,264867.3000000001,10.3,8610.0,194,1995-08-04,1246,1998-12-31,1,1998-12-31,28660.6,20590.071134020607,2283.0,,,,,1.0,2283.0
2216,2342,70,1948,18,12,M,51,2342,1928,OWNER,,,,,70,monthly,1997-03-02,1997,3,2,670,5346.0,55632.0,24.0,2318.0,C,running/ok,1998-12-06,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,735241.3999999998,14.6,23522.0,119,1997-03-02,670,1998-12-31,1,1998-12-31,56989.7,30101.11932773108,,,,2317.5,,1.0,2317.5
2217,2343,1,1959,18,3,M,40,2343,1929,OWNER,367.0,classic,1998-08-27,127.0,1,monthly,1997-07-06,1997,7,6,544,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,170266.90000000002,12.6,13000.0,95,1997-07-06,544,1998-12-31,1,1998-12-31,57531.6,45666.46842105264,2027.0,,,,,1.0,2027.0
2218,2344,3,1924,27,4,F,75,2344,1930,OWNER,,,,,3,monthly,1993-06-27,1993,6,27,2014,,,,,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,839490.6999999988,14.6,6520.0,358,1993-06-27,2014,1998-12-31,1,1998-12-31,36528.5,21822.98882681566,3223.0,,,,,1.0,3223.0
2219,2345,33,1942,19,7,M,57,2345,1931,OWNER,,,,,20,monthly,1993-11-23,1993,11,23,1865,,,,,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,1315048.5000000002,14.6,23040.0,450,1993-11-23,1865,1998-12-31,1,1998-12-31,42606.5,22518.046666666658,4898.0,1302.0,,,23.0,3.0,6223.0
2220,2346,33,1947,25,10,F,52,2346,1931,DISPONENT,,,,,20,monthly,1993-11-23,1993,11,23,1865,,,,,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,1315048.5000000002,14.6,23040.0,450,1993-11-23,1865,1998-12-31,1,1998-12-31,42606.5,22518.046666666658,4898.0,1302.0,,,23.0,3.0,6223.0
2221,2347,35,1943,17,12,F,56,2347,1932,OWNER,,,,,35,monthly,1996-04-03,1996,4,3,1003,,,,,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,1012920.4999999993,0.2,22651.0,173,1996-04-03,1003,1998-12-31,1,1998-12-31,44347.6,13353.526589595363,,,,,,,
2222,2348,35,1933,24,4,M,66,2348,1933,OWNER,,,,,35,monthly,1997-04-04,1997,4,4,637,,,,,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,229360.8000000001,14.6,5706.0,97,1997-04-04,637,1998-12-31,1,1998-12-31,30826.5,20589.77010309277,3804.0,,,,,1.0,3804.0
2223,2349,46,1968,10,7,F,31,2349,1934,OWNER,,,,,46,monthly,1994-10-05,1994,10,5,1549,,,,,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,1395377.6,14.6,29760.0,441,1994-10-05,1549,1998-12-31,1,1998-12-31,112711.7,53851.933106576005,1428.0,720.0,,,5174.0,4.0,7322.0
2224,2350,46,1967,9,6,M,32,2350,1934,DISPONENT,,,,,46,monthly,1994-10-05,1994,10,5,1549,,,,,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,1395377.6,14.6,29760.0,441,1994-10-05,1549,1998-12-31,1,1998-12-31,112711.7,53851.933106576005,1428.0,720.0,,,5174.0,4.0,7322.0
2225,2351,38,1965,17,4,M,34,2351,1935,OWNER,,,,,38,monthly,1996-08-15,1996,8,15,869,,,,,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,3011953.7000000016,14.6,74812.0,143,1996-08-15,869,1998-12-31,1,1998-12-31,140272.3,56644.46853146851,,,,,,,
2226,2352,70,1977,29,9,F,22,2352,1936,OWNER,,,,,70,monthly,1995-07-18,1995,7,18,1263,,,,,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,245938.70000000016,14.6,4410.0,193,1995-07-18,1263,1998-12-31,1,1998-12-31,26266.4,18203.68393782381,2141.0,,,,,1.0,2141.0
2227,2353,4,1929,17,9,F,70,2353,1937,OWNER,,,,,36,monthly,1993-05-18,1993,5,18,2054,,,,,,,,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,651080.199999999,14.6,5450.0,339,1993-05-18,2054,1998-12-31,1,1998-12-31,30335.5,19859.096460177017,2933.0,,,,,1.0,2933.0
2228,2354,1,1967,21,12,M,32,2354,1938,OWNER,,,,,1,monthly,1994-06-25,1994,6,25,1651,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2781682.700000003,14.6,36225.0,315,1994-06-25,1651,1998-12-31,1,1998-12-31,83398.6,46434.76793650798,6646.0,,586.0,,,2.0,7232.0
2229,2355,6,1948,30,6,F,51,2355,1939,OWNER,,,,,6,instantly,1996-04-19,1996,4,19,987,,,,,,,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,3411757.099999999,30.0,74529.0,228,1996-04-19,987,1998-12-31,1,1998-12-31,127046.8,60813.61008771939,3090.0,,,,893.0,2.0,3983.0
2230,2356,52,1930,10,7,M,69,2356,1940,OWNER,,,,,52,monthly,1993-12-22,1993,12,22,1836,,,,,,,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,549713.6999999994,14.6,5600.0,270,1993-12-22,1836,1998-12-31,1,1998-12-31,26054.8,17309.924444444423,3106.0,,,,,1.0,3106.0
2231,2357,52,1937,10,1,F,62,2357,1940,DISPONENT,,,,,52,monthly,1993-12-22,1993,12,22,1836,,,,,,,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,549713.6999999994,14.6,5600.0,270,1993-12-22,1836,1998-12-31,1,1998-12-31,26054.8,17309.924444444423,3106.0,,,,,1.0,3106.0
2232,2358,74,1946,16,10,F,53,2358,1941,OWNER,,,,,60,monthly,1993-11-15,1993,11,15,1873,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,2171199.5000000023,14.6,49800.0,248,1993-11-15,1873,1998-12-13,19,1998-12-13,69896.2,38553.7326612903,,,,,,,
2233,2359,74,1953,1,7,M,46,2359,1941,DISPONENT,,,,,60,monthly,1993-11-15,1993,11,15,1873,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,2171199.5000000023,14.6,49800.0,248,1993-11-15,1873,1998-12-13,19,1998-12-13,69896.2,38553.7326612903,,,,,,,
2234,2361,9,1968,24,9,M,31,2361,1943,OWNER,368.0,classic,1998-01-10,356.0,9,monthly,1996-11-26,1996,11,26,766,,,,,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,896312.7999999996,14.6,25032.0,196,1996-11-26,766,1998-12-31,1,1998-12-31,71840.0,47594.86224489795,3060.0,2704.0,,,3593.0,4.0,9357.0
2235,2362,9,1974,2,9,F,25,2362,1943,DISPONENT,,,,,9,monthly,1996-11-26,1996,11,26,766,,,,,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,896312.7999999996,14.6,25032.0,196,1996-11-26,766,1998-12-31,1,1998-12-31,71840.0,47594.86224489795,3060.0,2704.0,,,3593.0,4.0,9357.0
2236,2363,43,1947,18,6,M,52,2363,1944,OWNER,369.0,classic,1994-11-08,1515.0,72,monthly,1993-02-12,1993,2,12,2149,,,,,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,2717158.6000000043,14.6,26970.0,411,1993-02-12,2149,1998-12-31,1,1998-12-31,68963.6,37740.528953771216,6741.0,,,,,1.0,6741.0
2237,2364,56,1971,26,4,F,28,2364,1945,OWNER,,,,,56,monthly,1995-11-09,1995,11,9,1149,,,,,,,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,1320040.0000000002,14.6,47200.0,166,1995-11-09,1149,1998-12-31,1,1998-12-31,69976.0,44864.530722891555,,,,,,,
2238,2365,46,1953,26,6,F,46,2365,1946,OWNER,,,,,46,monthly,1997-09-16,1997,9,16,472,,,,,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,588700.0999999999,14.6,27897.0,74,1997-09-16,472,1998-12-31,1,1998-12-31,61275.3,36029.17027027026,7593.0,,,,,1.0,7593.0
2239,2366,35,1930,1,1,M,69,2366,1947,OWNER,,,,,35,monthly,1993-11-12,1993,11,12,1876,,,,,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,795874.5999999993,14.6,14600.0,308,1993-11-12,1876,1998-12-31,1,1998-12-31,64753.4,34761.94870129867,3448.0,,,,,1.0,3448.0
2240,2367,35,1931,5,4,F,68,2367,1947,DISPONENT,,,,,35,monthly,1993-11-12,1993,11,12,1876,,,,,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,795874.5999999993,14.6,14600.0,308,1993-11-12,1876,1998-12-31,1,1998-12-31,64753.4,34761.94870129867,3448.0,,,,,1.0,3448.0
2241,2368,64,1943,22,12,F,56,2368,1948,OWNER,,,,,64,monthly,1996-04-08,1996,4,8,998,,,,,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,2877900.500000002,14.6,63900.0,255,1996-04-08,998,1998-12-31,1,1998-12-31,149751.1,55111.05921568632,731.0,,,,6569.0,2.0,7300.0
2242,2369,64,1940,19,12,M,59,2369,1948,DISPONENT,,,,,64,monthly,1996-04-08,1996,4,8,998,,,,,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,2877900.500000002,14.6,63900.0,255,1996-04-08,998,1998-12-31,1,1998-12-31,149751.1,55111.05921568632,731.0,,,,6569.0,2.0,7300.0
2243,2370,41,1956,21,8,F,43,2370,1949,OWNER,,,,,41,monthly,1994-05-04,1994,5,4,1703,,,,,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,1499888.9000000008,14.6,18400.0,480,1994-05-04,1703,1998-12-31,1,1998-12-31,52901.8,33583.10499999996,6888.0,43.0,,,594.0,4.0,7525.0
2244,2371,70,1956,7,2,F,43,2371,1950,OWNER,,,,,70,monthly,1997-08-01,1997,8,1,518,,,,,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,451846.3999999999,14.6,19135.5,90,1997-08-01,518,1998-12-31,1,1998-12-31,43570.9,25558.33111111111,6943.0,,,,,1.0,6943.0
2245,2372,23,1971,9,4,F,28,2372,1951,OWNER,,,,,23,monthly,1997-08-07,1997,8,7,512,,,,,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,706315.5999999997,14.6,30612.0,116,1997-08-07,512,1998-12-31,1,1998-12-31,82400.1,56494.05344827589,709.0,2441.0,,,968.0,3.0,4118.0
2246,2373,15,1954,19,1,M,45,2373,1952,OWNER,,,,,70,monthly,1993-11-28,1993,11,28,1860,,,,,,,,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,2018278.0000000019,13.2,38240.0,302,1993-11-28,1860,1998-12-31,1,1998-12-31,57016.2,32210.67152317881,,,,,,,
2247,2374,9,1968,27,7,M,31,2374,1953,OWNER,370.0,classic,1998-04-03,273.0,9,instantly,1997-05-15,1997,5,15,596,,,,,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,1837377.9,30.0,64900.0,109,1997-05-15,596,1998-12-31,1,1998-12-31,152836.8,71541.24311926606,,,,,,,
2248,2375,72,1965,25,7,F,34,2375,1954,OWNER,,,,,72,monthly,1996-06-05,1996,6,5,940,,,,,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,184898.00000000003,12.3,4410.0,146,1996-06-05,940,1998-12-31,1,1998-12-31,19778.7,14908.32465753423,2140.0,,,,,1.0,2140.0
2249,2376,72,1964,19,8,M,35,2376,1954,DISPONENT,,,,,72,monthly,1996-06-05,1996,6,5,940,,,,,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,184898.00000000003,12.3,4410.0,146,1996-06-05,940,1998-12-31,1,1998-12-31,19778.7,14908.32465753423,2140.0,,,,,1.0,2140.0
2250,2377,49,1950,17,11,M,49,2377,1955,OWNER,,,,,49,monthly,1995-01-07,1995,1,7,1455,,,,,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,265038.90000000014,14.6,3870.0,218,1995-01-07,1455,1998-12-31,1,1998-12-31,21912.9,14871.173394495438,1964.0,,,,,1.0,1964.0
2251,2378,63,1953,13,3,F,46,2378,1956,OWNER,,,,,63,monthly,1997-05-23,1997,5,23,588,,,,,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,339469.19999999995,14.6,12800.0,102,1997-05-23,588,1998-12-31,1,1998-12-31,58533.5,42453.340196078425,4674.0,,,,,1.0,4674.0
2252,2379,33,1964,19,6,F,35,2379,1957,OWNER,,,,,33,monthly,1996-09-18,1996,9,18,835,,,,,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,241597.2000000001,14.6,11200.0,169,1996-09-18,835,1998-12-31,1,1998-12-31,43071.7,30643.176331360955,1595.0,,,,892.0,2.0,2487.0
2253,2380,40,1927,17,8,M,72,2380,1958,OWNER,,,,,40,monthly,1994-10-24,1994,10,24,1530,,,,,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,501533.0999999995,14.6,12500.0,221,1994-10-24,1530,1998-12-31,1,1998-12-31,46920.7,31925.724886877833,2934.0,,,,,1.0,2934.0
2254,2381,40,1931,11,10,F,68,2381,1958,DISPONENT,,,,,40,monthly,1994-10-24,1994,10,24,1530,,,,,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,501533.0999999995,14.6,12500.0,221,1994-10-24,1530,1998-12-31,1,1998-12-31,46920.7,31925.724886877833,2934.0,,,,,1.0,2934.0
2255,2382,62,1927,25,10,F,72,2382,1959,OWNER,,,,,62,monthly,1993-12-24,1993,12,24,1834,,,,,,,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,800770.0999999992,14.6,11100.0,368,1993-12-24,1834,1998-12-31,1,1998-12-31,50387.2,24815.19646739131,3142.0,,,,,2.0,3142.0
2256,2383,31,1947,1,1,F,52,2383,1960,OWNER,,,,,31,monthly,1997-12-04,1997,12,4,393,,,,,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,66594.79999999999,12.1,4350.0,56,1997-12-04,393,1998-12-31,1,1998-12-31,20508.5,15132.360714285713,2103.0,,,,47.0,2.0,2150.0
2257,2384,31,1946,17,12,M,53,2384,1960,DISPONENT,,,,,31,monthly,1997-12-04,1997,12,4,393,,,,,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,66594.79999999999,12.1,4350.0,56,1997-12-04,393,1998-12-31,1,1998-12-31,20508.5,15132.360714285713,2103.0,,,,47.0,2.0,2150.0
2258,2385,13,1933,5,5,M,66,2385,1961,OWNER,,,,,13,monthly,1995-08-30,1995,8,30,1220,,,,,,,,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,446004.8999999997,11.8,8700.0,204,1995-08-30,1220,1998-12-31,1,1998-12-31,34180.0,20480.33088235294,2293.0,,,,,1.0,2293.0
2259,2386,13,1934,10,3,F,65,2386,1961,DISPONENT,,,,,13,monthly,1995-08-30,1995,8,30,1220,,,,,,,,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,446004.8999999997,11.8,8700.0,204,1995-08-30,1220,1998-12-31,1,1998-12-31,34180.0,20480.33088235294,2293.0,,,,,1.0,2293.0
2260,2387,77,1945,16,7,F,54,2387,1962,OWNER,,,,,77,monthly,1996-02-24,1996,2,24,1042,,,,,,,,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,3351074.0000000014,14.6,69710.0,258,1996-02-24,1042,1998-12-31,1,1998-12-31,134061.0,53403.21550387589,770.0,1771.0,,,1192.0,3.0,3733.0
2261,2388,42,1971,29,7,M,28,2388,1963,OWNER,371.0,gold,1998-12-13,19.0,42,monthly,1996-02-03,1996,2,3,1063,,,,,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,1689581.000000001,14.6,44800.0,204,1996-02-03,1063,1998-12-31,1,1998-12-31,114627.0,67975.3274509804,3175.0,,,,,1.0,3175.0
2262,2389,25,1924,20,7,M,75,2389,1964,OWNER,,,,,25,monthly,1996-02-12,1996,2,12,1054,,,,,,,,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,436983.79999999976,14.6,10500.0,172,1996-02-12,1054,1998-12-31,1,1998-12-31,29899.7,19112.48081395348,2438.0,,,,,1.0,2438.0
2263,2390,57,1938,13,5,M,61,2390,1965,OWNER,,,,,57,weekly,1993-02-08,1993,2,8,2153,,,,,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,4724353.8,30.3,63700.0,441,1993-02-08,2153,1998-12-31,1,1998-12-31,156483.5,50126.15600907025,9541.0,,,,,1.0,9541.0
2264,2391,1,1942,24,1,M,57,2391,1966,OWNER,,,,,27,monthly,1993-02-12,1993,2,12,2149,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3138221.1000000047,14.6,42400.0,423,1993-02-12,2149,1998-12-31,1,1998-12-31,74896.1,41185.55082742314,5569.0,,,,,1.0,5569.0
2265,2392,26,1955,21,5,M,44,2392,1967,OWNER,,,,,26,instantly,1995-02-13,1995,2,13,1418,5350.0,249312.0,48.0,5194.0,C,running/ok,1996-04-21,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,3681216.5,30.0,62300.0,302,1995-02-13,1418,1998-12-31,1,1998-12-31,145941.6,45595.75496688736,14164.0,,,5194.0,,2.0,19358.0
2266,2393,16,1976,23,8,F,23,2393,1968,OWNER,,,,,16,instantly,1997-10-14,1997,10,14,444,,,,,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,372998.69999999995,13.8,28567.0,51,1997-10-14,444,1998-12-31,1,1998-12-31,66920.6,29962.66274509803,,,,,,,
2267,2394,5,1962,4,6,M,37,2394,1969,OWNER,,,,,5,monthly,1994-04-02,1994,4,2,1735,,,,,,,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,1320480.4000000006,14.6,17600.0,302,1994-04-02,1735,1998-12-31,1,1998-12-31,44770.8,22058.571192052947,5403.0,,,,,1.0,5403.0
2268,2395,8,1953,11,3,M,46,2395,1970,OWNER,372.0,classic,1996-03-31,1006.0,8,monthly,1993-12-08,1993,12,8,1850,,,,,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,2924521.200000003,14.6,41120.0,412,1993-12-08,1850,1998-12-31,1,1998-12-31,100034.8,56685.98883495158,1774.0,,,,1916.0,2.0,3690.0
2269,2396,41,1949,29,8,F,50,2396,1971,OWNER,,,,,41,monthly,1995-08-04,1995,8,4,1246,,,,,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,952396.2999999993,14.6,27300.0,241,1995-08-04,1246,1998-12-31,1,1998-12-31,64786.4,44156.34813278007,6624.0,,,,,1.0,6624.0
2270,2397,46,1918,14,7,M,81,2397,1972,OWNER,,,,,77,monthly,1993-01-02,1993,1,2,2190,,,,,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,752552.8999999991,14.6,5950.0,369,1993-01-02,2190,1998-12-31,1,1998-12-31,34912.8,22721.99024390245,2736.0,,,,,1.0,2736.0
2271,2398,71,1955,25,8,F,44,2398,1973,OWNER,,,,,71,monthly,1996-06-05,1996,6,5,940,,,,,,,,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,167483.2000000001,10.5,3510.0,168,1996-06-05,940,1998-12-31,1,1998-12-31,25865.7,18295.162499999995,847.0,,,,1150.0,2.0,1997.0
2272,2399,42,1943,2,5,F,56,2399,1974,OWNER,,,,,42,monthly,1995-06-01,1995,6,1,1310,,,,,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,70924.50000000001,2.9,14000.0,63,1995-06-01,1310,1998-11-12,50,1998-11-12,33235.8,21491.14761904762,,,,,,,
2273,2400,19,1959,10,4,M,40,2400,1975,OWNER,,,,,19,monthly,1994-09-07,1994,9,7,1577,,,,,,,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,1617527.1000000015,14.6,28600.0,443,1994-09-07,1577,1998-12-31,1,1998-12-31,55868.8,33646.316930022505,2625.0,1711.0,,,2245.0,4.0,6581.0
2274,2401,26,1948,26,1,F,51,2401,1976,OWNER,373.0,classic,1997-11-18,409.0,26,monthly,1997-03-25,1997,3,25,647,,,,,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,637984.7999999999,14.6,22200.0,128,1997-03-25,647,1998-12-31,1,1998-12-31,57007.9,35491.532812499994,3408.0,,,,2157.0,2.0,5565.0
